,name,price,square,num_of_room,poverh
2513,,96 000 $,37 м²,2,5
2514,,258 000 $,134 м²,3,8
2515,,186 000 $,62 м²,2,5
2516,,170 000 $,48 м²,2,6
2517,,210 000 $,218 м²,6,15
2518,,265 000 $,87 м²,3,19
2519,,210 000 $,44 м²,2,4
2520,,237 000 $,74 м²,2,10
2521,,80 000 $,40 м²,1,12
2522,,140 000 $,50 м²,1,3
2523,,91 500 $,51 м²,1,16
2524,,250 000 $,121 м²,1,10
2525,,135 000 $,45 м²,3,3
2526,,125 000 $,43 м²,1,21
2527,,90 000 $,53 м²,1,12
2528,,73 000 $,35 м²,1,12
2529,,233 100 $,76 м²,2,17
2530,,135 000 $,50 м²,1,3
2531,,158 000 $,120 м²,4,14
2532,,80 000 $,66 м²,2,2
2533,,115 000 $,70 м²,2,14
2534,,309 000 $,86 м²,2,17
2535,,160 000 $,76 м²,3,3
2536,,65 000 $,45 м²,2,5
2537,,192 500 $,85 м²,1,23
2538,,181 500 $,85 м²,1,19
2539,,97 500 $,44 м²,1,21
2540,,84 000 $,82 м²,2,15
2541,,177 500 $,79 м²,1,27
2542,,127 000 $,82 м²,1,24
2543,,155 000 $,73 м²,2,3
2544,,85 000 $,122 м²,4,8
2545,,164 000 $,78 м²,1,5
2546,,155 000 $,53 м²,1,21
2547,,150 000 $,77 м²,2,15
2548,,119 000 $,93 м²,4,16
2549,,75 000 $,62 м²,2,12
2550,,210 000 $,44 м²,2,4
2551,,106 000 $,70 м²,2,2
2552,,125 500 $,53 м²,1,34
2553,,152 000 $,95 м²,4,13
2554,,90 000 $,54 м²,1,23
2555,,160 000 $,82 м²,2,4
2556,,80 000 $,50 м²,1,4
2557,,999 000 $,350 м²,6,4
2558,,63 000 $,46 м²,2,2
2559,,213 000 $,75 м²,3,3
2560,,170 000 $,132 м²,3,11
2561,,103 000 $,57 м²,1,10
2562,,118 000 $,60 м²,1,3
2563,,97 000 $,45 м²,2,2
2564,,150 000 $,75 м²,3,2
2565,,110 000 $,30 м²,1,1
2566,,140 000 $,84 м²,4,1
2567,,99 000 $,46 м²,1,21
2568,,146 000 $,52 м²,1,4
2569,,95 000 $,53 м²,1,7
2570,,105 000 $,50 м²,1,13
2571,,250 000 $,76 м²,2,3
2572,,225 000 $,97 м²,2,18
2573,,105 000 $,64 м²,3,3
2574,,230 000 $,86 м²,2,6
2575,,88 000 $,52 м²,1,15
2576,,230 000 $,33 м²,2,1
2577,,230 000 $,96 м²,3,5
2578,,110 000 $,46 м²,1,3
2579,,97 000 $,50 м²,2,1
2580,,91 000 $,47 м²,2,4
2581,,100 000 $,43 м²,1,13
2582,,145 000 $,72 м²,2,13
2583,,75 000 $,50 м²,1,4
2584,,95 000 $,46 м²,2,2
2585,,99 000 $,58 м²,2,11
2586,,72 000 $,36 м²,1,8
2587,,110 000 $,48 м²,1,12
2588,,44 000 $,21 м²,5,5
2589,,120 000 $,61 м²,3,3
2590,,105 000 $,87 м²,2,14
2591,,180 000 $,98 м²,2,3
2592,,100 000 $,83 м²,2,3
2593,,115 000 $,33 м²,1,3
2594,,200 000 $,88 м²,2,5
2595,,73 000 $,46 м²,1,13
2596,,110 000 $,61 м²,2,22
2597,,88 000 $,87 м²,2,2
2598,,92 000 $,44 м²,2,2
2599,,170 000 $,97 м²,3,21
2600,,200 000 $,110 м²,3,12
2601,,165 000 $,90 м²,2,12
2602,,100 000 $,58 м²,2,1
2603,,153 000 $,73 м²,2,6
2604,,111 000 $,69 м²,2,6
2605,,111 000 $,69 м²,2,7
2606,,140 000 $,54 м²,2,4
2607,,150 000 $,86 м²,2,22
2608,,110 000 $,60 м²,2,6
2609,,150 000 $,77 м²,2,15
2610,,163 600 $,102 м²,3,22
2611,,160 000 $,82 м²,2,4
2612,,189 000 $,133 м²,3,11
2613,,430 000 $,100 м²,2,15
2614,,400 000 $,172 м²,3,3
2615,,248 500 $,82 м²,2,19
2616,,115 000 $,71 м²,1,15
2617,,350 000 $,104 м²,2,5
2618,,137 000 $,85 м²,2,23
2619,,265 000 $,87 м²,3,19
2620,,153 000 $,75 м²,2,6
2621,,95 000 $,48 м²,1,2
2622,,199 900 $,91 м²,3,3
2623,,105 000 $,46 м²,1,2
2624,,160 000 $,73 м²,2,5
2625,,92 000 $,55 м²,1,14
2626,,79 000 $,40 м²,1,11
2627,,260 000 $,137 м²,4,2
2628,,220 000 $,89 м²,2,7
2629,,55 000 $,30 м²,1,4
2630,,55 000 $,43 м²,2,2
2631,,129 500 $,56 м²,2,23
2632,,85 000 $,33 м²,1,8
2633,,240 000 $,86 м²,3,16
2634,,67 500 $,44 м²,2,8
2635,,103 000 $,71 м²,2,10
2636,,139 000 $,88 м²,3,5
2637,,125 000 $,81 м²,3,5
2638,,61 900 $,30 м²,1,3
2639,,200 000 $,116 м²,3,2
2640,,254 000 $,190 м²,5,15
2641,,105 000 $,49 м²,1,20
2642,,138 000 $,37 м²,1,1
2643,,82 500 $,36 м²,1,7
2644,,62 000 $,45 м²,2,3
2645,,147 000 $,52 м²,1,4
2646,,200 000 $,80 м²,3,9
2647,,140 000 $,54 м²,1,9
2648,,140 000 $,53 м²,2,2
2649,,209 900 $,102 м²,3,Цокольний
2650,,175 000 $,80 м²,2,14
2651,,125 000 $,45 м²,2,Цокольний
2652,,86 000 $,53 м²,1,27
2653,,140 000 $,88 м²,3,4
2654,,770 000 $,240 м²,5,18
2655,,129 000 $,80 м²,2,9
2656,,100 000 $,84 м²,3,7
2657,,181 500 $,85 м²,2,19
2658,,193 200 $,84 м²,2,9
2659,,78 500 $,46 м²,2,4
2660,,250 000 $,90 м²,3,4
2661,,99 000 $,43 м²,1,20
2662,,180 000 $,55 м²,2,1
2663,,120 000 $,51 м²,1,10
2664,,110 000 $,65 м²,3,1
2665,,56 000 $,67 м²,1,8
2666,,158 000 $,73 м²,2,10
2667,,250 000 $,122 м²,3,10
2668,,140 000 $,53 м²,2,15
2669,,800 000 $,176 м²,3,3
2670,,180 000 $,47 м²,1,3
2671,,188 000 $,75 м²,1,18
2672,,540 000 $,160 м²,3,1
2673,,158 000 $,73 м²,1,10
2674,,189 000 $,68 м²,2,1
2675,,82 000 $,75 м²,3,6
2676,,150 000 $,120 м²,6,3
2677,,250 000 $,73 м²,2,5
2678,,135 000 $,63 м²,2,5
2679,,630 000 $,142 м²,4,4
2680,,125 000 $,35 м²,1,30
2681,,425 000 $,100 м²,2,5
2682,,248 000 $,76 м²,2,18
2683,,160 000 $,55 м²,2,4
2684,,260 000 $,91 м²,2,6
2685,,120 000 $,34 м²,2,1
2686,,155 000 $,93 м²,3,4
2687,,230 000 $,121 м²,1,Цокольний
2688,,200 000 $,99 м²,3,1
2689,,140 000 $,72 м²,3,1
2690,,198 000 $,72 м²,2,6
2691,,255 000 $,94 м²,2,6
2692,,32 000 $,58 м²,2,7
2693,,115 000 $,54 м²,1,16
2694,,150 000 $,70 м²,2,1
2695,,187 500 $,85 м²,2,4
2696,,95 000 $,48 м²,2,2
2697,,110 000 $,60 м²,2,4
2698,,85 000 $,43 м²,1,19
2699,,122 000 $,61 м²,2,2
2700,,72 000 $,36 м²,1,8
2701,,75 000 $,37 м²,1,3
2702,,110 000 $,69 м²,2,15
2703,,98 000 $,57 м²,1,22
2704,,85 500 $,59 м²,1,18
2705,,67 000 $,65 м²,2,8
2706,,130 000 $,50 м²,2,1
2707,,79 000 $,53 м²,2,5
2708,,99 900 $,47 м²,2,8
2709,,96 000 $,45 м²,1,13
2710,,90 000 $,41 м²,1,11
2711,,170 000 $,99 м²,3,20
2712,,640 000 $,174 м²,5,3
2713,,180 000 $,79 м²,2,14
2714,,91 000 $,46 м²,1,22
2715,,105 000 $,54 м²,1,26
2716,,100 000 $,83 м²,3,5
2717,,120 000 $,51 м²,1,13
2718,,90 000 $,45 м²,1,7
2719,,213 000 $,75 м²,2,3
2720,,96 000 $,32 м²,2,2
2721,,89 000 $,60 м²,1,10
2722,,193 000 $,71 м²,1,19
2723,,900 000 $,235 м²,5,5
2724,,160 000 $,104 м²,4,4
2725,,150 000 $,86 м²,2,7
2726,,115 000 $,57 м²,1,14
2727,,115 000 $,70 м²,2,25
2728,,160 000 $,107 м²,2,2
2729,,215 000 $,84 м²,3,5
2730,,100 662 $,51 м²,1,2
2731,,265 000 $,78 м²,3,8
2732,,61 500 $,41 м²,1,16
2733,,46 000 $,28 м²,1,4
2734,,89 000 $,38 м²,1,5
2735,,350 000 $,107 м²,3,4
2736,,47 000 $,28 м²,1,4
2737,,84 000 $,42 м²,1,6
2738,,125 000 $,44 м²,1,2
2739,,290 000 $,60 м²,2,3
2740,,290 000 $,145 м²,4,3
2741,,287 000 $,110 м²,1,12
2742,,155 000 $,110 м²,3,18
2743,,135 000 $,50 м²,1,3
2744,,90 000 $,43 м²,1,13
2745,,98 000 $,70 м²,2,18
2746,,97 000 $,33 м²,1,12
2747,,140 000 $,52 м²,2,2
2748,,97 000 $,46 м²,1,20
2749,,97 000 $,46 м²,1,20
2750,,53 000 $,46 м²,2,1
2751,,195 000 $,156 м²,4,2
2752,,118 000 $,46 м²,1,17
2753,,147 000 $,55 м²,2,23
2754,,88 000 $,43 м²,1,5
2755,,170 000 $,48 м²,2,6
2756,,185 000 $,55 м²,2,4
2757,,199 000 $,68 м²,2,3
2758,,183 000 $,115 м²,4,3
2759,,140 000 $,50 м²,2,4
2760,,210 000 $,127 м²,4,3
2761,,164 000 $,89 м²,3,6
2762,,150 000 $,50 м²,2,3
2763,,220 000 $,95 м²,2,16
2764,,45 000 $,44 м²,2,1
2765,,450 000 $,170 м²,4,6
2766,,75 000 $,96 м²,3,18
2767,,115 000 $,35 м²,1,30
2768,,150 000 $,85 м²,1,7
2769,,44 500 $,38 м²,1,7
2770,,130 000 $,78 м²,2,22
2771,,159 000 $,74 м²,2,13
2772,,310 000 $,82 м²,2,9
2773,,51 000 $,46 м²,2,4
2774,,50 000 $,31 м²,1,1
2775,,97 000 $,79 м²,2,3
2776,,90 000 $,54 м²,1,23
2777,,105 000 $,87 м²,2,14
2778,,196 500 $,87 м²,3,26
2779,,90 000 $,53 м²,1,14
2780,,180 000 $,84 м²,2,20
2781,,75 000 $,40 м²,1,17
2782,,270 000 $,94 м²,2,6
2783,,115 000 $,38 м²,1,3
2784,,200 000 $,68 м²,2,3
2785,,120 000 $,68 м²,3,13
2786,,150 000 $,70 м²,2,2
2787,,210 000 $,95 м²,3,15
2788,,115 000 $,33 м²,1,3
2789,,150 000 $,70 м²,2,2
2790,,210 000 $,95 м²,3,15
2791,,115 000 $,33 м²,1,3
2792,,250 000 $,92 м²,3,15
2793,,106 000 $,52 м²,1,6
2794,,310 000 $,138 м²,3,14
2795,,650 000 $,200 м²,4,9
2796,,618 000 $,206 м²,5,9
2797,,100 000 $,72 м²,3,4
2798,,151 946 $,87 м²,2,24
2799,,110 000 $,48 м²,1,12
2800,,850 000 $,194 м²,3,5
2801,,110 000 $,70 м²,1,3
2802,,380 000 $,118 м²,3,3
2803,,195 000 $,53 м²,2,9
2804,,135 500 $,100 м²,4,4
2805,,390 600 $,112 м²,3,36
2806,,145 000 $,72 м²,2,2
2807,,680 000 $,200 м²,3,22
2808,,240 000 $,127 м²,3,14
2809,,145 000 $,72 м²,2,2
2810,,680 000 $,200 м²,3,22
2811,,240 000 $,127 м²,3,14
2812,,250 000 $,93 м²,3,5
2813,,211 200 $,88 м²,2,18
2814,,290 000 $,100 м²,3,3
2815,,152 200 $,58 м²,1,11
2816,,133 000 $,76 м²,2,5
2817,,69 900 $,46 м²,1,13
2818,,90 000 $,45 м²,1,6
2819,,160 000 $,82 м²,2,4
2820,,143 000 $,62 м²,1,10
2821,,350 000 $,117 м²,3,2
2822,,377 000 $,180 м²,5,16
2823,,130 000 $,68 м²,3,7
2824,,750 000 $,220 м²,4,11
2825,,310 000 $,80 м²,3,10
2826,,125 000 $,44 м²,2,3
2827,,200 000 $,72 м²,2,4
2828,,130 000 $,61 м²,2,22
2829,,295 000 $,95 м²,3,14
2830,,370 000 $,131 м²,4,7
2831,,47 000 $,51 м²,1,18
2832,,205 200 $,85 м²,1,11
2833,,360 000 $,106 м²,3,3
2834,,330 000 $,101 м²,4,2
2835,,95 000 $,42 м²,2,16
2836,,190 000 $,134 м²,3,11
2837,,465 000 $,160 м²,3,5
2838,,390 000 $,113 м²,3,4
2839,,165 000 $,50 м²,2,7
2840,,104 000 $,52 м²,1,8
2841,,190 000 $,71 м²,2,19
2842,,167 000 $,89 м²,2,6
2843,,270 000 $,144 м²,3,2
2844,,220 000 $,49 м²,1,13
2845,,90 000 $,47 м²,1,13
2846,,250 000 $,80 м²,2,24
2847,,245 000 $,75 м²,2,3
2848,,143 000 $,52 м²,1,2
2849,,130 000 $,54 м²,1,4
2850,,220 000 $,80 м²,3,4
2851,,280 000 $,90 м²,3,4
2852,,180 000 $,91 м²,2,10
2853,,161 518 $,65 м²,2,18
2854,,145 208 $,57 м²,2,13
2855,,149 000 $,65 м²,2,10
2856,,220 000 $,71 м²,2,Цокольний
2857,,46 000 $,45 м²,1,5
2858,,205 000 $,73 м²,2,24
2859,,136 500 $,70 м²,1,11
2860,,109 000 $,78 м²,1,3
2861,,599 999 $,286 м²,4,9
2862,,106 000 $,48 м²,1,16
2863,,110 000 $,61 м²,1,22
2864,,279 999 $,70 м²,2,13
2865,,107 990 $,42 м²,1,9
2866,,244 000 $,96 м²,3,14
2867,,203 250 $,82 м²,2,9
2868,,225 000 $,75 м²,1,6
2869,,99 999 $,60 м²,1,4
2870,,253 000 $,115 м²,2,4
2871,,176 301 $,80 м²,2,7
2872,,106 999 $,53 м²,1,4
2873,,279 999 $,70 м²,1,13
2874,,151 000 $,83 м²,2,5
2875,,175 000 $,46 м²,1,12
2876,,154 000 $,58 м²,2,13
2877,,411 250 $,175 м²,4,9
2878,,219 999 $,48 м²,1,7
2879,,158 582 $,69 м²,2,17
2880,,329 000 $,127 м²,4,18
2881,,206 800 $,88 м²,2,9
2882,,214 200 $,88 м²,3,10
2883,,340 000 $,82 м²,3,4
2884,,124 999 $,49 м²,2,17
2885,,105 000 $,69 м²,2,14
2886,,115 000 $,47 м²,1,9
2887,,124 999 $,49 м²,1,17
2888,,240 000 $,80 м²,2,3
2889,,135 000 $,53 м²,2,16
2890,,135 000 $,50 м²,1,Цокольний
2891,,105 000 $,50 м²,1,13
2892,,130 000 $,64 м²,2,21
2893,,730 000 $,182 м²,4,5
2894,,107 000 $,52 м²,1,10
2895,,899 000 $,220 м²,4,18
2896,,70 000 $,66 м²,2,2
2897,,239 000 $,88 м²,3,13
2898,,160 000 $,82 м²,2,4
2899,,170 000 $,75 м²,2,19
2900,,168 000 $,70 м²,2,2
2901,,186 550 $,106 м²,3,13
2902,,234 000 $,75 м²,2,11
2903,,137 000 $,70 м²,2,11
2904,,135 000 $,76 м²,2,5
2905,,155 000 $,90 м²,3,3
2906,,230 000 $,102 м²,3,6
2907,,70 000 $,30 м²,1,2
2908,,561 000 $,208 м²,4,22
2909,,115 000 $,47 м²,2,9
2910,,208 000 $,83 м²,2,9
2911,,106 999 $,53 м²,2,4
2912,,174 999 $,46 м²,2,12
2913,,154 000 $,58 м²,1,13
2914,,119 999 $,46 м²,2,20
2915,,253 000 $,115 м²,3,4
2916,,220 000 $,74 м²,2,23
2917,,95 000 $,45 м²,1,18
2918,,340 000 $,82 м²,2,4
2919,,165 000 $,93 м²,3,5
2920,,120 000 $,50 м²,1,13
2921,,90 000 $,53 м²,1,34
2922,,52 000 $,50 м²,1,12
2923,,360 000 $,106 м²,1,3
2924,,170 000 $,64 м²,2,5
2925,,179 000 $,63 м²,2,4
2926,,90 000 $,49 м²,1,13
2927,,103 000 $,53 м²,2,3
2928,,90 000 $,49 м²,1,13
2929,,186 000 $,78 м²,2,7
2930,,180 000 $,94 м²,3,1
2931,,105 000 $,49 м²,1,7
2932,,158 000 $,76 м²,2,3
2933,,229 000 $,98 м²,2,6
2934,,98 000 $,69 м²,2,18
2935,,140 000 $,53 м²,1,15
2936,,85 000 $,53 м²,2,Цокольний
2937,,85 000 $,66 м²,3,1
2938,,83 000 $,46 м²,2,1
2939,,85 000 $,80 м²,4,3
2940,,297 000 $,114 м²,3,5
2941,,160 000 $,54 м²,2,14
2942,,160 000 $,54 м²,2,14
2943,,99 900 $,47 м²,2,8
2944,,130 000 $,78 м²,2,22
2945,,150 000 $,43 м²,2,3
2946,,90 000 $,81 м²,2,13
2947,,88 700 $,34 м²,1,7
2948,,186 000 $,92 м²,3,13
2949,,390 000 $,110 м²,4,7
2950,,119 950 $,58 м²,2,5
2951,,106 000 $,30 м²,1,7
2952,,180 000 $,55 м²,2,1
2953,,185 000 $,100 м²,3,6
2954,,120 000 $,71 м²,2,12
2955,,180 000 $,71 м²,1,18
2956,,145 000 $,76 м²,2,5
2957,,381 000 $,109 м²,3,36
2958,,400 000 $,135 м²,3,36
2959,,149 000 $,42 м²,1,12
2960,,135 000 $,53 м²,1,Цокольний
2961,,140 000 $,67 м²,2,15
2962,,190 000 $,84 м²,1,16
2963,,160 000 $,90 м²,3,15
2964,,169 000 $,80 м²,2,3
2965,,111 245 $,31 м²,1,3
2966,,510 000 $,150 м²,4,3
2967,,105 000 $,54 м²,1,26
2968,,104 464 $,28 м²,1,2
2969,,106 051 $,29 м²,1,2
2970,,384 000 $,120 м²,1,10
2971,,122 000 $,93 м²,3,4
2972,,165 000 $,84 м²,2,9
2973,,265 000 $,93 м²,3,14
2974,,93 000 $,103 м²,2,19
2975,,94 000 $,42 м²,1,21
2976,,115 000 $,41 м²,1,2
2977,,183 600 $,108 м²,1,5
2978,,183 000 $,54 м²,2,2
2979,,150 000 $,57 м²,2,2
2980,,46 000 $,46 м²,2,2
2981,,106 500 $,71 м²,2,18
2982,,106 500 $,71 м²,2,18
2983,,155 000 $,108 м²,3,9
2984,,99 999 $,41 м²,2,13
2985,,145 000 $,88 м²,2,3
2986,,65 000 $,53 м²,2,9
2987,,155 000 $,75 м²,3,15
2988,,65 000 $,48 м²,2,1
2989,,149 000 $,65 м²,2,19
2990,,141 000 $,65 м²,2,5
2991,,400 000 $,148 м²,5,23
2992,,162 000 $,92 м²,2,5
2993,,950 000 $,160 м²,3,4
2994,,250 000 $,87 м²,3,2
2995,,140 000 $,44 м²,1,6
2996,,110 000 $,46 м²,1,3
2997,,140 000 $,75 м²,2,4
2998,,149 000 $,73 м²,2,3
2999,,349 000 $,298 м²,5,9
3000,,82 000 $,50 м²,2,8
3001,,320 000 $,160 м²,3,14
3002,,320 000 $,160 м²,3,14
3003,,350 000 $,118 м²,3,18
3004,,315 000 $,74 м²,3,3
3005,,180 000 $,71 м²,2,18
3006,,199 000 $,60 м²,2,9
3007,,150 000 $,77 м²,2,15
3008,,140 000 $,68 м²,2,7
3009,,131 000 $,71 м²,2,7
3010,,125 000 $,43 м²,1,19
3011,,170 000 $,47 м²,2,3
3012,,189 000 $,86 м²,2,10
3013,,148 000 $,80 м²,4,4
3014,,180 000 $,71 м²,2,18
3015,,155 000 $,50 м²,2,7
3016,,155 000 $,67 м²,2,18
3017,,195 000 $,53 м²,1,30
3018,,74 000 $,47 м²,1,12
3019,,140 000 $,75 м²,2,4
3020,,68 400 $,44 м²,2,8
3021,,115 000 $,55 м²,1,11
3022,,68 400 $,44 м²,2,8
3023,,115 000 $,55 м²,1,11
3024,,104 000 $,62 м²,1,12
3025,,185 000 $,104 м²,1,5
3026,,195 000 $,45 м²,1,12
3027,,220 000 $,89 м²,1,7
3028,,103 000 $,62 м²,2,13
3029,,110 000 $,45 м²,1,8
3030,,157 000 $,47 м²,1,2
3031,,171 360 $,71 м²,1,2
3032,,125 900 $,67 м²,2,15
3033,,83 720 $,33 м²,1,2
3034,,360 000 $,120 м²,2,24
3035,,160 000 $,72 м²,2,2
3036,,295 000 $,72 м²,2,4
3037,,140 000 $,69 м²,2,3
3038,,280 500 $,94 м²,2,24
3039,,230 000 $,92 м²,1,9
3040,,110 000 $,81 м²,4,7
3041,,380 000 $,107 м²,3,5
3042,,190 000 $,113 м²,4,4
3043,,225 000 $,127 м²,4,8
3044,,106 000 $,52 м²,1,5
3045,,260 000 $,144 м²,3,2
3046,,69 000 $,47 м²,1,5
3047,,89 000 $,69 м²,3,9
3048,,170 000 $,74 м²,2,5
3049,,140 000 $,80 м²,1,6
3050,,140 000 $,49 м²,2,4
3051,,384 000 $,120 м²,1,10
3052,,384 000 $,120 м²,2,10
3053,,55 000 $,46 м²,1,5
3054,,480 000 $,200 м²,1,8
3055,,153 000 $,75 м²,2,16
3056,,480 000 $,200 м²,5,Цокольний
3057,,105 000 $,87 м²,2,14
3058,,105 000 $,45 м²,2,2
3059,,145 000 $,87 м²,2,5
3060,,85 000 $,46 м²,1,17
3061,,85 000 $,53 м²,1,12
3062,,85 000 $,53 м²,1,12
3063,,250 000 $,55 м²,2,10
3064,,310 000 $,70 м²,2,3
3065,,129 000 $,68 м²,2,5
3066,,170 000 $,70 м²,2,15
3067,,78 000 $,60 м²,1,6
3068,,295 000 $,70 м²,2,3
3069,,66 000 $,32 м²,1,9
3070,,105 000 $,53 м²,2,3
3071,,67 400 $,45 м²,2,8
3072,,75 000 $,40 м²,1,12
3073,,96 000 $,45 м²,1,13
3074,,460 000 $,160 м²,3,5
3075,,230 000 $,111 м²,1,10
3076,,180 000 $,71 м²,2,18
3077,,160 000 $,71 м²,2,13
3078,,147 000 $,52 м²,2,4
3079,,95 000 $,67 м²,2,8
3080,,95 000 $,82 м²,1,10
3081,,160 000 $,105 м²,3,18
3082,,160 000 $,105 м²,3,18
3083,,195 000 $,77 м²,2,2
3084,,120 000 $,81 м²,3,5
3085,,120 000 $,44 м²,1,3
3086,,149 000 $,47 м²,1,12
3087,,145 000 $,84 м²,3,1
3088,,188 000 $,82 м²,2,6
3089,,145 000 $,52 м²,2,2
3090,,180 000 $,60 м²,1,7
3091,,195 000 $,60 м²,2,3
3092,,200 000 $,84 м²,2,5
3093,,99 000 $,50 м²,2,1
3094,,217 000 $,86 м²,3,6
3095,,180 000 $,75 м²,3,5
3096,,174 000 $,70 м²,2,21
3097,,191 000 $,106 м²,3,18
3098,,110 000 $,65 м²,3,3
3099,,250 000 $,65 м²,2,18
3100,,250 000 $,93 м²,3,1
3101,,220 000 $,125 м²,5,5
3102,,220 000 $,125 м²,5,5
3103,,120 000 $,54 м²,1,2
3104,,390 000 $,166 м²,4,6
3105,,170 000 $,68 м²,3,1
3106,,187 000 $,96 м²,3,4
3107,,405 000 $,162 м²,3,6
3108,,215 600 $,98 м²,2,17
3109,,103 000 $,46 м²,2,5
3110,,120 000 $,80 м²,3,9
3111,,180 000 $,60 м²,1,7
3112,,94 000 $,70 м²,2,2
3113,,110 000 $,50 м²,2,3
3114,,67 000 $,42 м²,1,25
3115,,76 500 $,54 м²,2,1
3116,,106 000 $,46 м²,1,14
3117,,82 000 $,50 м²,2,8
3118,,280 000 $,109 м²,4,4
3119,,185 000 $,87 м²,3,4
3120,,115 000 $,65 м²,2,9
3121,,140 000 $,74 м²,2,7
3122,,105 000 $,45 м²,2,2
3123,,140 000 $,54 м²,2,20
3124,,500 000 $,143 м²,3,7
3125,,76 000 $,66 м²,2,2
3126,,188 000 $,75 м²,2,20
3127,,110 000 $,6 м²,1,Цокольний
3128,,107 000 $,53 м²,1,22
3129,,106 000 $,52 м²,1,6
3130,,90 000 $,60 м²,3,1
3131,,125 000 $,54 м²,1,4
3132,,73 000 $,51 м²,1,5
3133,,140 000 $,54 м²,2,5
3134,,104 000 $,58 м²,1,12
3135,,113 000 $,64 м²,1,12
3136,,110 000 $,62 м²,1,7
3137,,210 000 $,102 м²,3,2
3138,,150 000 $,58 м²,2,2
3139,,950 000 $,340 м²,5,4
3140,,499 000 $,126 м²,3,6
3141,,171 000 $,69 м²,1,6
3142,,171 000 $,69 м²,1,6
3143,,182 500 $,80 м²,1,7
3144,,100 000 $,55 м²,1,12
3145,,235 000 $,106 м²,3,2
3146,,885 000 $,270 м²,4,18
3147,,117 500 $,53 м²,1,34
3148,,310 000 $,83 м²,2,8
3149,,150 000 $,50 м²,1,2
3150,,480 000 $,200 м²,5,7
3151,,175 000 $,90 м²,2,21
3152,,163 000 $,86 м²,2,20
3153,,235 000 $,106 м²,3,2
3154,,120 000 $,54 м²,2,13
3155,,90 000 $,54 м²,2,20
3156,,248 500 $,82 м²,2,19
3157,,125 000 $,61 м²,2,8
3158,,55 000 $,45 м²,2,4
3159,,105 000 $,76 м²,3,1
3160,,199 000 $,100 м²,3,12
3161,,120 000 $,71 м²,1,21
3162,,180 000 $,59 м²,2,7
3163,,140 000 $,54 м²,2,20
3164,,84 000 $,53 м²,1,8
3165,,167 000 $,89 м²,2,6
3166,,100 000 $,41 м²,1,4
3167,,255 000 $,86 м²,2,9
3168,,165 000 $,50 м²,2,7
3169,,740 000 $,750 м²,5,8
3170,,94 000 $,44 м²,2,19
3171,,170 000 $,58 м²,2,9
3172,,79 000 $,43 м²,1,19
3173,,72 000 $,29 м²,1,11
3174,,93 000 $,43 м²,2,2
3175,,87 500 $,96 м²,2,14
3176,,50 000 $,45 м²,2,Цокольний
3177,,110 000 $,61 м²,2,22
3178,,51 500 $,61 м²,1,14
3179,,93 000 $,41 м²,1,Цокольний
3180,,43 000 $,29 м²,1,7
3181,,190 000 $,73 м²,2,24
3182,,169 000 $,85 м²,2,10
3183,,265 000 $,87 м²,3,3
3184,,160 000 $,82 м²,2,4
3185,,97 000 $,57 м²,1,9
3186,,185 000 $,57 м²,2,14
3187,,87 000 $,52 м²,2,21
3188,,299 000 $,100 м²,3,4
3189,,160 000 $,73 м²,2,3
3190,,160 000 $,70 м²,2,2
3191,,350 000 $,126 м²,3,21
3192,,85 000 $,54 м²,2,2
3193,,375 000 $,150 м²,3,3
3194,,69 000 $,44 м²,2,3
3195,,55 000 $,32 м²,1,4
3196,,99 000 $,50 м²,1,22
3197,,105 000 $,48 м²,1,12
3198,,88 000 $,41 м²,1,6
3199,,100 000 $,56 м²,1,4
3200,,105 000 $,50 м²,1,13
3201,,180 000 $,75 м²,3,3
3202,,100 000 $,56 м²,1,4
3203,,105 000 $,50 м²,1,13
3204,,180 000 $,75 м²,3,3
3205,,150 000 $,56 м²,2,2
3206,,340 000 $,80 м²,2,7
3207,,145 000 $,43 м²,2,13
3208,,90 000 $,44 м²,2,2
3209,,137 000 $,68 м²,1,3
3210,,120 000 $,52 м²,1,28
3211,,139 000 $,62 м²,1,11
3212,,88 000 $,87 м²,2,2
3213,,611 000 $,235 м²,1,1
3214,,119 000 $,52 м²,1,28
3215,,299 000 $,110 м²,3,8
3216,,105 000 $,52 м²,1,8
3217,,180 000 $,90 м²,2,Цокольний
3218,,110 000 $,80 м²,3,21
3219,,138 000 $,68 м²,3,3
3220,,117 500 $,51 м²,1,7
3221,,137 000 $,60 м²,1,23
3222,,137 000 $,60 м²,1,23
3223,,180 000 $,71 м²,2,18
3224,,118 000 $,53 м²,1,34
3225,,82 500 $,47 м²,1,17
3226,,145 000 $,43 м²,1,13
3227,,74 800 $,41 м²,1,14
3228,,100 000 $,41 м²,1,4
3229,,290 000 $,118 м²,4,8
3230,,148 000 $,76 м²,2,8
3231,,300 000 $,190 м²,6,8
3232,,340 000 $,160 м²,4,16
3233,,89 990 $,33 м²,1,24
3234,,370 000 $,130 м²,3,10
3235,,54 800 $,37 м²,1,4
3236,,88 620 $,42 м²,1,12
3237,,211 000 $,88 м²,3,9
3238,,230 000 $,76 м²,3,2
3239,,79 000 $,61 м²,2,12
3240,,150 000 $,60 м²,1,23
3241,,68 000 $,45 м²,1,13
3242,,375 000 $,87 м²,2,11
3243,,190 000 $,101 м²,2,14
3244,,310 000 $,103 м²,3,10
3245,,500 000 $,118 м²,3,8
