,name,price,square,num_of_room,poverh
771,,105 000 $,39 м²,1,5
772,,160 000 $,105 м²,3,9
773,,80 500 $,32 м²,1,2
774,,115 000 $,51 м²,1,4
775,,299 000 $,82 м²,2,16
776,,67 000 $,37 м²,1,11
777,,204 000 $,71 м²,2,28
778,,90 000 $,50 м²,1,12
779,,195 000 $,92 м²,3,9
780,,170 000 $,58 м²,2,9
781,,280 500 $,93 м²,3,24
782,,137 505 $,91 м²,6,5
783,,120 000 $,60 м²,2,6
784,,150 000 $,77 м²,2,15
785,,135 000 $,55 м²,2,3
786,,990 000 $,165 м²,4,6
787,,239 000 $,51 м²,1,5
788,,230 000 $,100 м²,3,12
789,,800 000 $,232 м²,4,9
790,,168 000 $,70 м²,2,2
791,,132 000 $,54 м²,1,22
792,,595 000 $,175 м²,4,12
793,,150 000 $,56 м²,2,4
794,,135 000 $,81 м²,4,7
795,,120 000 $,54 м²,2,2
796,,195 000 $,77 м²,2,2
797,,190 000 $,77 м²,2,11
798,,210 000 $,75 м²,2,12
799,,108 000 $,48 м²,1,11
800,,285 000 $,137 м²,4,12
801,,135 000 $,118 м²,3,24
802,,644 800 $,202 м²,1,5
803,,98 000 $,38 м²,1,3
804,,430 000 $,100 м²,3,14
805,,550 000 $,295 м²,5,15
806,,120 000 $,65 м²,2,16
807,,160 000 $,57 м²,1,25
808,,165 000 $,80 м²,3,15
809,,770 000 $,240 м²,5,19
810,,300 000 $,105 м²,3,13
811,,210 000 $,60 м²,1,18
812,,115 000 $,65 м²,2,16
813,,198 000 $,91 м²,2,12
814,,285 000 $,90 м²,3,2
815,,345 000 $,165 м²,3,5
816,,133 000 $,67 м²,2,12
817,,139 000 $,67 м²,2,18
818,,182 000 $,46 м²,2,4
819,,205 000 $,103 м²,3,13
820,,550 000 $,154 м²,4,5
821,,300 000 $,110 м²,2,12
822,,73 600 $,38 м²,1,3
823,,239 000 $,102 м²,3,7
824,,195 000 $,78 м²,2,11
825,,259 000 $,137 м²,5,3
826,,450 000 $,125 м²,3,2
827,,363 000 $,174 м²,3,4
828,,330 750 $,147 м²,4,14
829,,1 200 000 $,172 м²,3,3
830,,470 000 $,160 м²,3,5
831,,195 000 $,46 м²,2,12
832,,95 000 $,93 м²,4,5
833,,157 000 $,48 м²,1,6
834,,86 800 $,62 м²,1,12
835,,158 000 $,78 м²,2,12
836,,142 000 $,72 м²,3,1
837,,145 000 $,87 м²,2,5
838,,255 000 $,94 м²,2,6
839,,495 000 $,103 м²,3,4
840,,480 000 $,250 м²,3,5
841,,127 000 $,73 м²,3,5
842,,250 000 $,90 м²,3,4
843,,399 000 $,134 м²,3,7
844,,450 000 $,140 м²,4,5
845,,82 000 $,46 м²,1,23
846,,170 000 $,98 м²,3,17
847,,90 000 $,50 м²,3,1
848,,300 000 $,95 м²,3,7
849,,350 000 $,101 м²,3,2
850,,235 000 $,94 м²,3,6
851,,55 000 $,32 м²,1,4
852,,95 000 $,68 м²,3,1
853,,171 000 $,94 м²,3,4
854,,300 000 $,190 м²,6,8
855,,200 000 $,111 м²,3,12
856,,180 900 $,59 м²,2,7
857,,138 000 $,80 м²,3,3
858,,99 900 $,47 м²,2,8
859,,750 000 $,535 м²,10,8
860,,127 000 $,82 м²,2,24
861,,598 500 $,285 м²,5,9
862,,125 000 $,45 м²,1,11
863,,400 000 $,200 м²,4,1
864,,350 000 $,64 м²,2,3
865,,100 000 $,57 м²,1,4
866,,230 000 $,88 м²,3,4
867,,86 000 $,81 м²,3,9
868,,360 000 $,120 м²,3,2
869,,300 000 $,133 м²,5,2
870,,99 000 $,47 м²,2,8
871,,420 000 $,140 м²,2,8
872,,399 000 $,120 м²,4,15
873,,310 000 $,190 м²,4,6
874,,210 000 $,127 м²,3,3
875,,90 000 $,40 м²,1,4
876,,188 000 $,75 м²,2,18
877,,240 000 $,78 м²,3,2
878,,510 000 $,156 м²,4,5
879,,240 000 $,97 м²,2,18
880,,250 000 $,156 м²,4,5
881,,2 100 000 $,370 м²,5,7
882,,554 000 $,154 м²,4,2
883,,92 000 $,70 м²,2,6
884,,150 000 $,96 м²,3,21
885,,220 000 $,86 м²,2,7
886,,320 000 $,78 м²,1,16
887,,110 000 $,60 м²,1,14
888,,360 000 $,86 м²,3,4
889,,115 000 $,87 м²,3,2
890,,182 000 $,80 м²,2,7
891,,120 000 $,80 м²,3,3
892,,90 000 $,45 м²,1,6
893,,74 000 $,56 м²,2,15
894,,107 000 $,61 м²,2,22
895,,170 000 $,54 м²,2,14
896,,140 000 $,50 м²,2,4
897,,99 900 $,47 м²,2,8
898,,155 000 $,69 м²,2,14
899,,340 000 $,91 м²,2,4
900,,98 000 $,42 м²,1,16
901,,83 000 $,53 м²,1,30
902,,800 000 $,232 м²,3,10
903,,305 000 $,108 м²,3,5
904,,52 000 $,46 м²,2,4
905,,160 000 $,89 м²,3,6
906,,75 000 $,42 м²,2,4
907,,180 000 $,55 м²,2,1
908,,140 000 $,54 м²,2,4
909,,220 000 $,69 м²,1,10
910,,110 000 $,60 м²,2,4
911,,99 000 $,53 м²,1,4
912,,96 000 $,50 м²,2,8
913,,102 999 $,50 м²,2,4
914,,198 950 $,100 м²,3,5
915,,95 000 $,47 м²,1,13
916,,113 000 $,62 м²,2,18
917,,95 000 $,60 м²,1,10
918,,220 000 $,82 м²,2,13
919,,250 000 $,90 м²,3,4
920,,83 000 $,50 м²,2,1
921,,160 000 $,50 м²,1,2
922,,91 000 $,32 м²,1,2
923,,75 000 $,46 м²,2,4
924,,89 900 $,42 м²,2,10
925,,245 000 $,80 м²,2,4
926,,67 314 $,53 м²,1,12
927,,450 000 $,160 м²,3,5
928,,172 000 $,92 м²,3,7
929,,105 000 $,46 м²,2,2
930,,189 000 $,77 м²,1,2
931,,220 000 $,73 м²,2,5
932,,161 000 $,75 м²,2,Цокольний
933,,190 000 $,115000 м²,3,3
934,,180 000 $,79 м²,2,14
935,,195 000 $,82 м²,2,7
936,,240 000 $,97 м²,2,18
937,,161 000 $,75 м²,1,Цокольний
938,,145 000 $,42 м²,2,Цокольний
939,,200 000 $,100 м²,3,3
940,,157 000 $,75 м²,2,13
941,,88 000 $,53 м²,1,30
942,,158 000 $,78 м²,2,12
943,,159 000 $,86 м²,2,8
944,,108 000 $,69 м²,2,2
945,,225 000 $,87 м²,2,22
946,,135 000 $,29 м²,1,Цокольний
947,,42 000 $,32 м²,1,4
948,,52 000 $,43 м²,2,5
949,,105 000 $,67 м²,3,16
950,,79 900 $,42 м²,1,22
951,,61 500 $,47 м²,2,2
952,,335 000 $,120 м²,3,24
953,,49 900 $,18 м²,1,6
954,,160 000 $,73 м²,1,5
955,,42 500 $,29 м²,1,7
956,,560 000 $,110 м²,3,24
957,,161 000 $,101 м²,1,1
958,,157 000 $,53 м²,2,21
959,,130 000 $,40 м²,2,2
960,,265 000 $,78 м²,1,2
961,,157 000 $,74 м²,2,13
962,,100 000 $,31 м²,1,4
963,,80 000 $,106 м²,3,1
964,,100 000 $,41 м²,1,4
965,,463 000 $,100 м²,3,5
966,,139 500 $,53 м²,1,17
967,,94 000 $,44 м²,2,19
968,,210 000 $,44 м²,1,4
969,,235 000 $,74 м²,1,3
970,,150 000 $,72 м²,2,5
971,,145 000 $,52 м²,2,2
972,,50 000 $,27 м²,1,2
973,,168 000 $,70 м²,2,2
974,,93 000 $,46 м²,1,1
975,,145 000 $,57 м²,2,2
976,,1 500 000 $,180 м²,3,25
977,,735 000 $,137 м²,3,22
978,,120 000 $,58 м²,1,16
979,,205 000 $,98 м²,4,1
980,,230 000 $,86 м²,2,6
981,,99 990 $,37 м²,2,5
982,,84 000 $,42 м²,1,6
983,,97 000 $,55 м²,1,3
984,,140 000 $,67 м²,1,8
985,,83 000 $,53 м²,2,25
986,,183 900 $,59 м²,1,7
987,,148 000 $,53 м²,1,17
988,,100 000 $,38 м²,1,31
989,,2 200 000 $,500 м²,5,10
990,,200 000 $,70 м²,3,7
991,,320 000 $,155 м²,5,9
992,,449 000 $,163 м²,4,6
993,,220 000 $,108 м²,3,10
994,,450 000 $,150 м²,4,9
995,,105 000 $,44 м²,1,11
996,,320 000 $,135 м²,3,3
997,,1 790 000 $,200 м²,4,3
998,,252 500 $,132 м²,4,6
999,,350 000 $,70 м²,2,3
1000,,355 000 $,176 м²,5,3
1001,,2 200 000 $,206 м²,5,11
1002,,362 000 $,87 м²,3,11
1003,,350 000 $,155 м²,4,17
1004,,300 000 $,101 м²,3,7
1005,,435 000 $,171 м²,4,9
1006,,595 000 $,180 м²,4,12
1007,,183 000 $,55 м²,2,4
1008,,350 000 $,125 м²,3,2
1009,,185 000 $,55 м²,2,4
1010,,185 000 $,57 м²,2,4
1011,,645 000 $,215 м²,4,5
1012,,1 250 000 $,206 м²,5,11
1013,,370 000 $,142 м²,4,3
1014,,420 000 $,107 м²,4,14
1015,,80 000 $,46 м²,1,22
1016,,84 000 $,61 м²,2,16
1017,,69 000 $,62 м²,3,1
1018,,83 000 $,73 м²,3,3
1019,,140 000 $,71 м²,1,8
1020,,43 000 $,45 м²,2,1
1021,,170 000 $,48 м²,2,6
1022,,36 000 $,22 м²,1,3
1023,,38 000 $,30 м²,1,5
1024,,43 000 $,28 м²,1,4
1025,,71 000 $,51 м²,1,3
1026,,138 000 $,83 м²,2,11
1027,,140 000 $,85 м²,2,21
1028,,95 000 $,50 м²,1,18
1029,,185 000 $,80 м²,4,1
1030,,105 000 $,44 м²,1,1
1031,,410 000 $,100 м²,3,5
1032,,64 000 $,44 м²,1,1
1033,,114 000 $,47 м²,1,5
1034,,84 000 $,43 м²,1,19
1035,,61 500 $,45 м²,2,2
1036,,68 500 $,62 м²,3,5
1037,,157 500 $,54 м²,1,8
1038,,113 000 $,59 м²,1,3
1039,,168 000 $,78 м²,2,12
1040,,54 000 $,44 м²,2,4
1041,,148 990 $,47 м²,2,8
1042,,350 000 $,80 м²,3,7
1043,,180 000 $,81 м²,3,8
1044,,105 000 $,44 м²,1,11
1045,,85 000 $,53 м²,1,28
1046,,85 000 $,30 м²,1,7
1047,,186 550 $,106 м²,3,13
1048,,65 000 $,51 м²,2,4
1049,,68 000 $,60 м²,2,5
1050,,60 000 $,46 м²,1,7
1051,,135 000 $,63 м²,1,6
1052,,189 000 $,80 м²,2,7
1053,,59 000 $,31 м²,1,2
1054,,245 000 $,99 м²,3,9
1055,,155 000 $,50 м²,2,7
1056,,185 000 $,75 м²,2,16
1057,,165 000 $,52 м²,1,6
1058,,145 000 $,91 м²,4,3
1059,,500 000 $,166 м²,4,2
1060,,180 000 $,65 м²,2,4
1061,,175 000 $,74 м²,2,10
1062,,195 000 $,93 м²,3,2
1063,,600 000 $,254 м²,5,4
1064,,169 000 $,109 м²,3,13
1065,,150 000 $,77 м²,2,15
1066,,135 000 $,60 м²,1,23
1067,,149 000 $,59 м²,1,5
1068,,260 000 $,80 м²,3,15
1069,,310 000 $,138 м²,1,14
1070,,99 000 $,49 м²,1,5
1071,,180 000 $,80 м²,1,15
1072,,162 000 $,69 м²,2,21
1073,,103 000 $,52 м²,1,3
1074,,250 000 $,95 м²,3,2
1075,,145 000 $,79 м²,2,11
1076,,91 000 $,45 м²,1,8
1077,,92 000 $,87 м²,3,2
1078,,73 000 $,46 м²,1,14
1079,,110 000 $,70 м²,2,6
1080,,85 000 $,62 м²,1,7
1081,,195 000 $,116 м²,3,4
1082,,85 000 $,50 м²,2,9
1083,,200 000 $,103 м²,3,8
1084,,228 000 $,118 м²,1,6
1085,,114 000 $,51 м²,1,18
1086,,300 000 $,50 м²,1,3
1087,,85 000 $,85 м²,3,7
1088,,106 000 $,30 м²,1,7
1089,,165 000 $,69 м²,2,14
1090,,165 000 $,52 м²,1,6
1091,,79 995 $,39 м²,1,1
1092,,85 000 $,50 м²,2,18
1093,,114 000 $,126 м²,3,11
1094,,100 000 $,89 м²,3,1
1095,,140 000 $,63 м²,2,6
1096,,99 700 $,70 м²,2,5
1097,,140 000 $,74 м²,2,21
1098,,145 000 $,56 м²,2,2
1099,,160 000 $,87 м²,2,7
1100,,76 000 $,39 м²,1,14
1101,,85 000 $,75 м²,3,2
1102,,150 000 $,60 м²,1,23
1103,,165 000 $,52 м²,1,2
1104,,324 000 $,208 м²,5,5
1105,,510 000 $,155 м²,4,3
1106,,124 999 $,48 м²,1,1
1107,,270 000 $,110 м²,3,4
1108,,588 000 $,180 м²,1,4
1109,,298 000 $,134 м²,4,4
1110,,140 000 $,54 м²,1,4
1111,,215 000 $,108 м²,3,10
1112,,52 000 $,46 м²,2,4
1113,,170 000 $,72 м²,3,4
1114,,125 000 $,91 м²,3,5
1115,,201 000 $,47 м²,1,12
1116,,450 000 $,255 м²,5,20
1117,,35 000 $,25 м²,1,13
1118,,145 000 $,85 м²,2,7
1119,,105 000 $,40 м²,1,13
1120,,82 000 $,75 м²,3,6
1121,,145 000 $,72 м²,2,14
1122,,166 400 $,83 м²,1,9
1123,,170 000 $,111 м²,3,23
1124,,161 000 $,75 м²,1,18
1125,,110 000 $,38 м²,1,31
1126,,125 000 $,68 м²,2,20
1127,,268 000 $,78 м²,3,3
1128,,310 000 $,82 м²,2,6
1129,,94 000 $,43 м²,1,13
1130,,199 000 $,108 м²,3,6
1131,,197 000 $,77 м²,2,12
1132,,140 000 $,56 м²,2,2
1133,,110 000 $,60 м²,2,Цокольний
1134,,72 000 $,45 м²,2,1
1135,,68 000 $,43 м²,2,1
1136,,290 000 $,100 м²,1,4
1137,,195 000 $,108 м²,3,21
1138,,155 000 $,110 м²,3,17
1139,,100 000 $,57 м²,1,9
1140,,190 000 $,57 м²,1,15
1141,,165 000 $,46 м²,1,4
1142,,185 000 $,85 м²,2,6
1143,,73 000 $,38 м²,1,9
1144,,190 000 $,97 м²,2,7
1145,,55 000 $,43 м²,2,2
1146,,55 000 $,30 м²,1,4
1147,,85 000 $,33 м²,1,8
1148,,160 000 $,80 м²,2,2
1149,,65 000 $,41 м²,1,9
1150,,89 000 $,43 м²,2,19
1151,,76 000 $,50 м²,1,4
1152,,140 000 $,68 м²,2,7
1153,,90 000 $,45 м²,1,7
1154,,230 000 $,90 м²,3,6
1155,,75 000 $,63 м²,3,4
1156,,185 000 $,96 м²,3,11
1157,,180 900 $,59 м²,2,7
1158,,167 000 $,71 м²,2,13
1159,,115 500 $,63 м²,2,3
1160,,118 000 $,75 м²,2,14
1161,,260 000 $,80 м²,3,2
1162,,770 000 $,215 м²,6,18
1163,,180 000 $,12 м²,3,7
1164,,285 000 $,190 м²,5,8
1165,,190 000 $,76 м²,2,14
1166,,115 000 $,76 м²,3,5
1167,,62 000 $,45 м²,2,3
1168,,200 000 $,98 м²,3,18
1169,,190 000 $,121 м²,3,14
1170,,162 500 $,72 м²,2,6
1171,,160 000 $,107 м²,2,2
1172,,360 000 $,136 м²,3,9
1173,,125 000 $,55 м²,2,5
1174,,385 000 $,101 м²,3,3
1175,,1 080 000 $,216 м²,4,3
1176,,160 000 $,40 м²,1,2
1177,,350 000 $,222 м²,4,13
1178,,206 000 $,147 м²,3,14
1179,,950 000 $,350 м²,4,4
1180,,147 000 $,74 м²,3,13
1181,,1 297 400 $,223 м²,3,3
1182,,140 000 $,50 м²,2,3
1183,,179 000 $,47 м²,2,3
1184,,132 000 $,54 м²,1,22
1185,,120 000 $,58 м²,1,16
1186,,206 000 $,84 м²,2,3
1187,,250 000 $,93 м²,2,5
1188,,300 000 $,126 м²,1,4
1189,,103 000 $,57 м²,1,10
1190,,140 000 $,69 м²,2,14
1191,,105 000 $,53 м²,1,2
1192,,95 000 $,57 м²,1,18
1193,,205 000 $,142 м²,1,12
1194,,200 000 $,81 м²,1,5
1195,,175 000 $,72 м²,1,5
1196,,211 200 $,96 м²,3,6
1197,,498 000 $,157 м²,3,10
1198,,145 000 $,55 м²,2,2
1199,,470 000 $,160 м²,3,5
1200,,105 000 $,46 м²,2,11
1201,,143 000 $,51 м²,1,2
1202,,230 000 $,99 м²,3,5
1203,,190 000 $,94 м²,3,4
1204,,90 000 $,45 м²,1,3
1205,,200 000 $,85 м²,2,3
1206,,195 000 $,96 м²,3,11
1207,,295 000 $,87 м²,2,8
1208,,206 000 $,84 м²,3,3
1209,,245 000 $,60 м²,2,15
1210,,35 000 $,19 м²,1,5
1211,,170 000 $,72 м²,2,5
1212,,120 000 $,72 м²,2,14
1213,,66 000 $,35 м²,1,17
1214,,100 000 $,55 м²,2,4
1215,,205 000 $,80 м²,2,8
1216,,155 000 $,68 м²,3,3
1217,,790 000 $,150 м²,4,17
1218,,995 000 $,122 м²,3,7
1219,,1 200 000 $,169 м²,4,4
1220,,300 000 $,87 м²,3,19
1221,,210 000 $,73 м²,3,5
1222,,630 000 $,200 м²,4,9
1223,,125 000 $,76 м²,2,2
1224,,63 000 $,47 м²,2,5
1225,,92 000 $,70 м²,2,6
1226,,90 000 $,61 м²,1,1
1227,,69 900 $,42 м²,1,13
1228,,59 000 $,46 м²,1,9
1229,,150 800 $,52 м²,1,18
1230,,102 000 $,101 м²,3,21
1231,,99 000 $,52 м²,1,4
1232,,185 000 $,137 м²,4,9
1233,,342 000 $,100 м²,2,5
1234,,140 000 $,50 м²,2,4
1235,,80 000 $,42 м²,1,Цокольний
1236,,105 000 $,50 м²,1,13
1237,,73 600 $,38 м²,1,3
1238,,63 000 $,32 м²,1,8
1239,,310 000 $,127 м²,3,Цокольний
1240,,230 000 $,91 м²,2,5
1241,,180 000 $,75 м²,1,3
1242,,190 000 $,101 м²,3,14
1243,,105 000 $,50 м²,1,13
1244,,240 000 $,80 м²,3,15
1245,,140 000 $,52 м²,2,2
1246,,249 000 $,104 м²,3,13
1247,,85 000 $,82 м²,2,10
1248,,155 000 $,72 м²,1,18
1249,,157 000 $,48 м²,1,6
1250,,80 000 $,46 м²,1,16
1251,,98 000 $,42 м²,2,16
1252,,155 000 $,75 м²,2,13
1253,,165 000 $,90 м²,3,2
1254,,210 000 $,85 м²,2,13
1255,,85 000 $,74 м²,3,6
1256,,106 999 $,60 м²,3,3
1257,,220 000 $,89 м²,3,7
1258,,220 000 $,54 м²,2,2
1259,,250 000 $,108 м²,3,20
1260,,280 000 $,82 м²,3,4
1261,,80 000 $,82 м²,2,13
1262,,291 200 $,112 м²,2,18
1263,,77 000 $,35 м²,1,1
1264,,125 000 $,46 м²,1,1
1265,,191 000 $,52 м²,2,1
1266,,49 500 $,46 м²,2,1
1267,,155 000 $,75 м²,2,20
1268,,219 000 $,118 м²,3,7
1269,,195 000 $,106 м²,3,18
1270,,199 000 $,185 м²,5,4
1271,,115 000 $,57 м²,2,1
1272,,174 000 $,63 м²,3,3
1273,,178 000 $,73 м²,2,9
1274,,269 000 $,179 м²,5,2
1275,,220 000 $,85 м²,2,4
1276,,169 000 $,89 м²,3,6
1277,,115 000 $,38 м²,1,4
1278,,150 050 $,54 м²,2,15
1279,,325 000 $,130 м²,3,11
1280,,78 000 $,39 м²,1,7
1281,,550 000 $,180 м²,4,12
1282,,162 000 $,74 м²,2,2
1283,,152 000 $,95 м²,2,13
1284,,204 000 $,114 м²,3,2
1285,,209 000 $,118 м²,3,9
1286,,87 000 $,66 м²,2,3
1287,,47 000 $,32 м²,1,4
1288,,100 000 $,48 м²,1,3
1289,,110 000 $,45 м²,1,8
1290,,44 000 $,24 м²,1,4
1291,,95 000 $,70 м²,2,2
1292,,125 000 $,61 м²,2,20
1293,,190 000 $,83 м²,2,16
1294,,110 000 $,57 м²,2,2
1295,,190 000 $,55 м²,3,3
1296,,112 000 $,54 м²,2,16
1297,,105 000 $,56 м²,3,1
1298,,130 000 $,72 м²,2,7
1299,,235 000 $,82 м²,2,19
1300,,125 000 $,76 м²,1,15
1301,,190 000 $,99 м²,3,16
1302,,210 000 $,51 м²,1,30
1303,,145 000 $,52 м²,2,2
1304,,165 000 $,52 м²,1,6
1305,,85 000 $,451 м²,1,14
1306,,199 000 $,100 м²,2,5
1307,,155 000 $,100 м²,10,18
1308,,399 000 $,166 м²,4,4
1309,,145 000 $,66 м²,2,14
1310,,145 000 $,72 м²,2,7
1311,,125 000 $,45 м²,2,11
1312,,105 000 $,53 м²,2,3
1313,,380 000 $,131 м²,3,9
1314,,169 500 $,96 м²,3,13
1315,,95 000 $,46 м²,2,2
1316,,130 000 $,46 м²,1,7
1317,,170 000 $,86 м²,3,5
1318,,125 000 $,68 м²,3,9
1319,,130 000 $,63 м²,2,15
1320,,80 000 $,45 м²,1,2
1321,,165 000 $,68 м²,1,17
1322,,111 000 $,51 м²,1,18
1323,,150 000 $,92 м²,3,12
1324,,160 000 $,82 м²,2,4
1325,,61 000 $,61 м²,2,9
1326,,55 000 $,35 м²,1,9
1327,,125 000 $,62 м²,2,2
1328,,67 000 $,51 м²,2,9
1329,,190 000 $,76 м²,2,2
1330,,165 000 $,77 м²,3,16
1331,,115 000 $,65 м²,2,9
1332,,88 000 $,48 м²,2,Цокольний
1333,,97 000 $,50 м²,2,6
1334,,123 000 $,78 м²,2,10
1335,,220 000 $,50 м²,2,2
1336,,85 000 $,45 м²,1,11
1337,,118 000 $,49 м²,1,17
1338,,161 000 $,54 м²,1,8
1339,,450 000 $,107 м²,4,3
1340,,105 000 $,52 м²,1,8
1341,,100 000 $,30 м²,1,3
1342,,70 000 $,45 м²,2,3
1343,,250 000 $,77 м²,2,3
1344,,86 000 $,86 м²,4,9
1345,,150 000 $,95 м²,4,4
1346,,65 000 $,51 м²,2,9
1347,,110 000 $,50 м²,1,17
1348,,215 000 $,51 м²,2,30
1349,,75 000 $,44 м²,1,5
1350,,310 000 $,90 м²,2,5
1351,,175 000 $,82 м²,2,19
1352,,200 000 $,69 м²,2,3
1353,,96 000 $,47 м²,2,15
1354,,510 000 $,250 м²,4,Цокольний
1355,,215 000 $,84 м²,3,5
1356,,150 000 $,65 м²,2,3
1357,,85 000 $,66 м²,3,1
1358,,85 000 $,80 м²,4,3
1359,,83 000 $,46 м²,2,1
1360,,300 000 $,180 м²,3,5
1361,,127 000 $,50 м²,2,16
1362,,138 000 $,57 м²,1,8
1363,,171 000 $,85 м²,3,22
1364,,230 000 $,87 м²,3,2
1365,,125 000 $,89 м²,3,7
1366,,153 000 $,86 м²,2,22
1367,,98 000 $,70 м²,2,18
1368,,230 000 $,86 м²,2,6
1369,,129 000 $,51 м²,2,18
1370,,155 000 $,102 м²,3,21
1371,,150 000 $,74 м²,2,20
1372,,165 000 $,78 м²,2,7
1373,,98 000 $,46 м²,2,1
1374,,220 000 $,82 м²,2,13
1375,,155 000 $,86 м²,2,22
1376,,135 000 $,46 м²,1,8
1377,,250 000 $,91 м²,3,15
1378,,269 999 $,72 м²,1,3
1379,,310 000 $,90 м²,2,5
1380,,62 000 $,40 м²,2,15
1381,,250 000 $,104 м²,3,5
1382,,80 000 $,98 м²,2,14
1383,,280 000 $,87 м²,1,7
1384,,150 000 $,108 м²,3,10
1385,,69 000 $,44 м²,1,18
1386,,150 000 $,55 м²,2,8
1387,,62 000 $,47 м²,2,9
1388,,71 000 $,72 м²,2,26
1389,,65 000 $,63 м²,2,20
1390,,230 000 $,92 м²,3,3
1391,,200 000 $,97 м²,3,20
1392,,78 000 $,58 м²,2,7
1393,,105 000 $,45 м²,2,2
1394,,53 000 $,38 м²,1,3
1395,,99 900 $,47 м²,2,8
1396,,190 000 $,98 м²,3,6
1397,,97 000 $,56 м²,1,11
1398,,98 000 $,42 м²,1,16
1399,,110 000 $,48 м²,1,12
1400,,72 000 $,36 м²,1,8
1401,,44 000 $,21 м²,5,5
1402,,120 000 $,61 м²,3,3
1403,,200 000 $,110 м²,3,20
1404,,100 000 $,83 м²,2,3
1405,,180 000 $,98 м²,2,3
1406,,105 000 $,87 м²,2,14
1407,,110 000 $,61 м²,2,22
1408,,110 000 $,46 м²,1,3
1409,,99 000 $,58 м²,2,11
1410,,91 000 $,47 м²,2,4
1411,,115 000 $,33 м²,1,3
1412,,90 000 $,72 м²,3,13
1413,,73 000 $,46 м²,1,13
1414,,200 000 $,88 м²,2,5
1415,,120 000 $,39 м²,1,23
1416,,150 000 $,52 м²,2,2
1417,,95 000 $,46 м²,2,2
1418,,95 000 $,45 м²,1,21
1419,,110 000 $,44 м²,2,2
1420,,43 000 $,45 м²,2,1
1421,,180 900 $,59 м²,2,7
1422,,290 000 $,70 м²,2,3
1423,,200 000 $,81 м²,3,5
1424,,220 000 $,110 м²,3,11
1425,,117 700 $,107 м²,3,18
1426,,119 000 $,93 м²,4,16
1427,,999 000 $,350 м²,6,4
1428,,380 000 $,106 м²,3,3
1429,,350 000 $,104 м²,2,5
1430,,95 000 $,48 м²,1,2
1431,,140 000 $,53 м²,2,2
1432,,320 000 $,272 м²,5,8
1433,,320 000 $,105 м²,3,13
1434,,150 000 $,52 м²,2,4
1435,,56 000 $,67 м²,1,8
1436,,581 588 $,208 м²,5,18
1437,,150 000 $,120 м²,6,3
1438,,250 000 $,73 м²,2,5
1439,,45 000 $,60 м²,1,10
1440,,239 000 $,84 м²,2,16
1441,,187 500 $,85 м²,2,4
1442,,97 000 $,46 м²,1,4
1443,,99 900 $,47 м²,2,8
1444,,70 000 $,59 м²,2,13
1445,,98 000 $,38 м²,1,3
1446,,96 000 $,32 м²,2,2
1447,,159 000 $,80 м²,3,15
1448,,230 000 $,86 м²,2,6
1449,,900 000 $,235 м²,5,5
1450,,165 000 $,49 м²,1,2
1451,,150 000 $,86 м²,2,7
1452,,159 000 $,55 м²,2,3
1453,,100 548 $,51 м²,1,2
1454,,410 000 $,138 м²,3,14
1455,,89 999 $,35 м²,1,2
1456,,195 000 $,136 м²,3,18
1457,,47 000 $,28 м²,1,4
1458,,120 000 $,44 м²,1,3
1459,,290 000 $,145 м²,4,3
1460,,44 000 $,43 м²,2,1
1461,,55 000 $,52 м²,2,8
1462,,55 000 $,28 м²,1,8
1463,,58 000 $,45 м²,2,1
1464,,46 000 $,45 м²,2,5
1465,,138 000 $,85 м²,2,22
1466,,170 000 $,92 м²,3,31
1467,,500 000 $,254 м²,5,4
1468,,53 000 $,46 м²,2,1
1469,,147 000 $,55 м²,2,23
1470,,140 000 $,76 м²,2,2
1471,,154 000 $,82 м²,2,9
1472,,115 000 $,54 м²,2,2
1473,,185 000 $,55 м²,2,4
1474,,215 000 $,69 м²,2,2
1475,,1 250 000 $,500 м²,4,4
1476,,620 000 $,194 м²,5,13
1477,,45 000 $,44 м²,2,1
1478,,75 000 $,96 м²,3,18
1479,,200 000 $,100 м²,3,3
1480,,138 000 $,68 м²,2,2
1481,,230 000 $,86 м²,2,6
1482,,220 000 $,82 м²,2,13
1483,,248 000 $,62 м²,2,4
1484,,85 000 $,43 м²,1,19
1485,,150 000 $,85 м²,1,7
1486,,110 000 $,54 м²,2,2
1487,,115 000 $,33 м²,1,3
1488,,516 000 $,175 м²,4,16
1489,,850 000 $,194 м²,3,5
1490,,151 946 $,87 м²,2,24
1491,,200 000 $,110 м²,3,12
1492,,133 000 $,76 м²,2,5
1493,,125 000 $,48 м²,1,3
1494,,90 500 $,46 м²,2,4
1495,,220 000 $,80 м²,3,4
1496,,140 000 $,57 м²,1,25
1497,,180 000 $,91 м²,2,10
1498,,325 000 $,88 м²,3,4
1499,,136 500 $,70 м²,1,11
1500,,599 999 $,286 м²,4,9
1501,,109 000 $,78 м²,1,3
1502,,106 000 $,48 м²,1,16
1503,,110 000 $,61 м²,1,22
1504,,107 990 $,42 м²,1,9
1505,,203 250 $,82 м²,2,9
1506,,99 999 $,60 м²,1,4
1507,,244 000 $,96 м²,3,14
1508,,279 999 $,70 м²,1,13
1509,,154 000 $,58 м²,2,13
1510,,151 000 $,83 м²,2,5
1511,,253 000 $,115 м²,2,4
1512,,106 999 $,53 м²,1,4
1513,,176 301 $,80 м²,2,7
1514,,411 250 $,175 м²,4,9
